epoch,train_loss,val_loss,val_auc,lr
1,0.5631806663915414,0.45818798042632436,0.9559182277769089,0.0006548539886902864
2,0.4936049904953055,0.4450160232750145,0.9578857327978788,0.0005005000000000001
3,0.48155151804288227,0.43459843461577957,0.9592600741520729,0.0003461460113097139
4,0.476753464969648,0.43455507948591904,0.959695405448235,0.00020690126647990973
5,0.4737419729330102,0.4322368921460332,0.9599650287051523,9.639601130971382e-05
6,0.4699264720183651,0.4291348626484742,0.9604326479177667,2.5447270110570814e-05
7,0.4697623443441326,0.42924605994611176,0.960474001828236,0.001
8,0.4778993188523922,0.43853439028198654,0.9597125618009272,0.0009938503261272714
9,0.47219964659132924,0.42952564600351695,0.9602699134927223,0.0009755527298894294
10,0.4704352584825892,0.43160617512625615,0.9602460062377759,0.0009455577588320898
11,0.4681575914629463,0.42985958746961644,0.9604669417723184,0.0009046039886902864
12,0.46510574383800535,0.42982807433283005,0.9606492171804467,0.0008536998372026805
13,0.46227580004808855,0.42842032458331136,0.9607597865327634,0.0007940987335200904
14,0.4614843113892743,0.4262296605754543,0.9610020752438161,0.0007272682546199037
15,0.46031123886303027,0.4253021390051455,0.961244801503651,0.0006548539886902864
16,0.45794494865702934,0.42381180540935415,0.9614598932799208,0.0005786390152875954
17,0.45693821302887533,0.42238097819122106,0.961637252390767,0.0005005000000000001
18,0.4565127159462494,0.42206886410713196,0.9618578186584337,0.00042236098471240487
19,0.4539655970067394,0.42348082564972545,0.9613162199795309,0.0003461460113097139
20,0.45161816599417703,0.4248953485811079,0.9617067830604351,0.00026948022695558383
21,0.45189880534094207,0.4203471138670638,0.9621168743477476,0.0001991187114095399
22,0.45158834562820643,0.42115717884656545,0.9619188310555139,0.000141515641452869
23,0.4502885747118061,0.42064113552505905,0.9621415086164922,9.702876542258581e-05
24,0.44849488341889415,0.42105588800198324,0.9620725799167625,6.596090117732509e-05
25,0.44821336905972486,0.4194015860557556,0.9622881113363516,4.848533062344954e-05
26,0.4469196433518209,0.4197399704842954,0.9622417671914434,4.460895065792187e-05
