epoch,train_loss,val_loss,val_auc,lr
1,0.5642944981857222,0.48106433491449097,0.9499304989889761,0.001
2,0.4806275096069388,0.461025861469475,0.9539457082248709,0.001
3,0.46236782657856845,0.44695360757209157,0.9573252252671628,0.001
4,0.4521959685549444,0.43936874737610687,0.9587187511142412,0.001
5,0.44593935921078637,0.4372632108830117,0.9589825538622468,0.001
6,0.4417101838150803,0.4345865950391099,0.9598563934483156,0.001
7,0.43789492253543566,0.43743547152828527,0.9598764182694507,0.001
8,0.4360204507299021,0.43281926496608836,0.9601890687624589,0.001
9,0.43277370787802194,0.43086705014512344,0.9602340967003069,0.001
10,0.4307323416479591,0.43012574153977473,0.9604772026997026,0.001
11,0.42957455406383593,0.42894443305763036,0.9605536250245121,0.001
12,0.4276081177653099,0.43043293662973353,0.9604151229265594,0.001
13,0.426297761550566,0.42778577836784154,0.960908750633654,0.001
14,0.4250556974589419,0.426981410464725,0.9608141441668386,0.001
15,0.42327239602601446,0.4278682470321655,0.9608632822146717,0.001
16,0.42188973897168425,0.42834241003603546,0.9607629302233697,0.001
17,0.42092555213947686,0.42622564531661367,0.9613112274411011,0.001
18,0.41988538337402603,0.424526548868901,0.9613207827189651,0.001
19,0.4171479167986889,0.4266841596848256,0.9612876948988266,0.001
20,0.4167993778274173,0.4249610667293136,0.9614004731498795,0.001
21,0.41537699427734426,0.4251944865729358,0.9614036419749299,0.0005
22,0.40992264642196447,0.42463759071118123,0.9615405415426123,0.0005
23,0.40875409736114293,0.4239710416342761,0.9616916485643232,0.0005
24,0.40750443448825757,0.42524881379024404,0.9617595029760179,0.0005
25,0.4060214893753026,0.4230888348978919,0.9616993602307063,0.0005
26,0.4054539728732336,0.42276405643772436,0.9618558422533061,0.0005
27,0.4042449050209149,0.4239848070853465,0.9616933574970742,0.0005
28,0.4035316869920614,0.4237599356754406,0.9619482029575335,0.0005
29,0.40220408435581495,0.42354969398395437,0.9618165156452141,0.0005
30,0.40154431202784685,0.42483315757803014,0.9617441738974175,0.00025
31,0.39880370708549917,0.42433926463127136,0.9618582279309664,0.00025
32,0.3967958814432832,0.4233180316718849,0.9619705751263017,0.00025
33,0.39590712286988083,0.4239515340006029,0.9619265999027574,0.00025
34,0.3964504364396439,0.4243859785634118,0.9619341892481788,0.00025
35,0.3944451176390356,0.4272613235422083,0.961889063704906,0.00025
36,0.3942073240977566,0.42566921259905843,0.9619910622117559,0.000125
37,0.3920317754453542,0.4243536043811489,0.9619634712945605,0.000125
38,0.39192143204260843,0.42546393742432465,0.961948296583338,0.000125
39,0.39071557310973704,0.4253988048514804,0.9618962213662484,0.000125
40,0.3897034775237648,0.4250339511278513,0.961994405930647,6.25e-05
41,0.3898848122885438,0.42609027430817886,0.9619662750418091,6.25e-05
42,0.3887928898642663,0.4268204747019587,0.9619685256218319,6.25e-05
43,0.38905524984508955,0.4258598000616641,0.9619586509270734,6.25e-05
44,0.3884051127904126,0.4254358096702679,0.9619575917197047,3.125e-05
45,0.3878997564315796,0.4263203595135663,0.9619880427271945,3.125e-05
46,0.38713908803706265,0.4266413506623861,0.9619715048912827,3.125e-05
47,0.3884756035950719,0.4258967646070429,0.9619607490248016,3.125e-05
48,0.38837224914103136,0.42693727805807785,0.9619810991275352,1.5625e-05
49,0.38764152660661816,0.4262539687994364,0.9619790364274824,1.5625e-05
50,0.38771150550063777,0.4269315149333026,0.961978036704965,1.5625e-05
51,0.38687706784326203,0.4264376759529114,0.9619606185351457,1.5625e-05
52,0.38683922882793714,0.42612548454387766,0.9619674825423985,7.8125e-06
