epoch,train_loss,val_loss,val_auc,lr
1,0.5608124795819627,0.48478866106755025,0.950139213986365,0.001
2,0.48115804061597706,0.46048465371131897,0.9539952605430646,0.001
3,0.4645681458265603,0.4481631380480689,0.9568611251198446,0.001
4,0.4532294944435561,0.4410569257027394,0.9583063365885207,0.001
5,0.4472879138933558,0.43939092594224055,0.9589958812028221,0.001
6,0.4433750897443213,0.43683717621339335,0.9597262965812833,0.001
7,0.4381250643811258,0.4315612195311366,0.9601738622504649,0.001
8,0.43579367066727204,0.4306443398063247,0.9603320129900114,0.001
9,0.4339959941753725,0.4332979079839346,0.9604795026562574,0.001
10,0.4311362496849631,0.4296978800683408,0.9603264565467742,0.001
11,0.42958717402957736,0.42848002024599025,0.9609404245680057,0.001
12,0.4275900954697408,0.42647949022215764,0.9610835590652624,0.001
13,0.42586515347162884,0.434728139961088,0.960974237872144,0.001
14,0.42566969423067,0.4255932867527008,0.9612767516134739,0.001
15,0.4231821505390868,0.4256660696622488,0.9612301377739318,0.001
16,0.4222250388187616,0.4263106455674043,0.9614782376669265,0.001
17,0.4207111073999989,0.42546783266840754,0.9615048651098027,0.001
18,0.4190914357195095,0.4248933373270808,0.9614945203266707,0.001
19,0.4185568562575749,0.4246567415224539,0.9616160092653934,0.001
20,0.4174351491490189,0.42271462324503306,0.9618644539356174,0.001
21,0.4147060472949022,0.42386460223713435,0.9617487549921434,0.001
22,0.4152514516901808,0.42344480511304494,0.9618285108047052,0.001
23,0.41294747286913347,0.4303278737776988,0.9619167519912458,0.001
24,0.4129897360088063,0.42143283502475637,0.9621449452932398,0.001
25,0.4109055776985324,0.4229644746393771,0.9618177091812707,0.001
26,0.41064575578079743,0.42242293422286575,0.9619857497488202,0.001
27,0.408978816197843,0.42088991000845627,0.9623136530026338,0.001
28,0.40794779856999713,0.42254324297647217,0.9623529590730482,0.001
29,0.4058177152863976,0.42109545179315516,0.962506081846241,0.001
30,0.4057666296456136,0.42421997962771235,0.9622411142614231,0.001
31,0.40361249629332097,0.4242129092280929,0.9623541222249046,0.001
32,0.40360258144586264,0.4264357186652519,0.962235722037717,0.001
33,0.4016309816415618,0.42493004412264435,0.9620901805932279,0.0005
34,0.39534321244882076,0.42248156102927953,0.9624716034948952,0.0005
35,0.3936228427757211,0.4250516053792593,0.9623097465048628,0.0005
36,0.3930479361086476,0.4262236203696277,0.9624658853456912,0.0005
37,0.39166616886651434,0.42352779410980845,0.9625610792604097,0.00025
38,0.3868002678666796,0.4267011800327817,0.9624256649662813,0.00025
39,0.38530847551871317,0.4257125709507916,0.9623823610719284,0.00025
40,0.3856269386755366,0.4296273347493765,0.9623881498103948,0.00025
41,0.38488787797843516,0.4278783347155597,0.9624269426947748,0.000125
42,0.38233790288166125,0.4282289832024961,0.9623748947387891,0.000125
43,0.3810052758171445,0.4274345563875662,0.9624823341101397,0.000125
44,0.38101609689848764,0.42929511779063456,0.9624006931243905,0.000125
45,0.38121502314295086,0.4283118860141651,0.9623993921454279,6.25e-05
46,0.38008528765367,0.42860780696611145,0.9623679231588798,6.25e-05
47,0.3797451853752136,0.429497816272684,0.9623650849259148,6.25e-05
48,0.37845221060473905,0.42970418527319626,0.962331261776983,6.25e-05
49,0.3785620402722132,0.4306801783071982,0.9623090879510294,3.125e-05
