epoch,train_loss,val_loss,val_auc,lr
1,0.5523048260179507,0.4740052682322425,0.9508821280041646,0.001
2,0.47948760929561796,0.4558502081278208,0.9549870824959158,0.001
3,0.46152544508174975,0.4402648742134507,0.9581198796246453,0.001
4,0.4506695911186893,0.4350608289241791,0.959392980275482,0.001
5,0.44408386195598004,0.43392044547441844,0.9599405640939058,0.001
6,0.44129146382111273,0.43029376381152384,0.9605454856536707,0.001
7,0.43733212149062123,0.42719712128510345,0.9607959845309157,0.001
8,0.434657260065987,0.42581035237054565,0.9609814652090389,0.001
9,0.43217037749939224,0.4264066299876651,0.9609329023210702,0.001
10,0.43126052719395175,0.42391126864665263,0.9614724824946514,0.001
11,0.42989302188360773,0.4245187624080761,0.9614963197920616,0.001
12,0.4278011691002619,0.421808277432983,0.9617233942051424,0.001
13,0.4263119456313905,0.42276219902811824,0.9617627105500031,0.001
14,0.4245101929116411,0.42460571833558985,0.9615718192638621,0.001
15,0.4233342934222448,0.4215319962114901,0.9619099965078372,0.001
16,0.42202956193969365,0.4197847456545443,0.9621341928176049,0.001
17,0.4200617257429629,0.4213918495822597,0.9619303283880986,0.001
18,0.41948481704913027,0.4201713099672988,0.9621977467258996,0.001
19,0.4177466689729366,0.420007381084803,0.9620968767555936,0.001
20,0.4168534029503258,0.4216284276665868,0.961948820217592,0.0005
21,0.41099240625796674,0.41795372560217575,0.9625557431074748,0.0005
22,0.40996882278903,0.4187864806201007,0.9625471611609618,0.0005
23,0.40901145339012146,0.4180219415071848,0.962668897956283,0.0005
24,0.40845966967595676,0.41954459612433975,0.9626143166256546,0.0005
25,0.4059860793506207,0.41866169990719976,0.9626814063218847,0.0005
26,0.40516288872478773,0.418712247867842,0.9627561090318045,0.0005
27,0.40397515061761247,0.42251531095118133,0.9625885140241628,0.00025
28,0.401486780367741,0.4191307183858511,0.9628567129959097,0.00025
29,0.40079862974127944,0.41870381864341527,0.9628527480373396,0.00025
30,0.3991309639547958,0.4198189997995222,0.9628449733253924,0.00025
31,0.3984547273642352,0.4186976511736174,0.962874595734039,0.00025
32,0.39850814366827203,0.41916841993460785,0.9628421075798481,0.000125
33,0.39591297000443854,0.4191999958979117,0.9629504705468728,0.000125
34,0.3949549609706515,0.41967381496687195,0.9629415959935388,0.000125
35,0.3952858267592735,0.4187099546999545,0.9629767691347297,0.000125
36,0.39412388144707194,0.4190186713192914,0.9629024849133053,0.000125
37,0.39363931636421046,0.4194878927759222,0.9628841514308104,0.000125
38,0.3937125356018949,0.42113057423282313,0.9629144336186167,0.000125
39,0.3930432346402382,0.4207975075051591,0.9628689205859959,6.25e-05
40,0.3913877949017246,0.4198465846680306,0.9629170398510248,6.25e-05
41,0.39157919494473203,0.42060724947903605,0.962898844398519,6.25e-05
42,0.39100237910439367,0.4207282388532484,0.9629044531497387,6.25e-05
43,0.3916160664996322,0.42036776284913757,0.9629008168240265,3.125e-05
44,0.3909516306150527,0.4200886979296401,0.9629194921349624,3.125e-05
45,0.3896444525037493,0.42108361463289,0.96291190216118,3.125e-05
46,0.3898510679501255,0.4207946497040826,0.9628910244445724,3.125e-05
47,0.3907423390417683,0.42062578330168854,0.9629039554877439,1.5625e-05
