epoch,train_loss,val_loss,val_auc,lr
1,0.5572183705917021,0.45548456343444615,0.9553441262562048,0.0009046039886902864
2,0.4921057883168564,0.4470001958511971,0.9573370955312908,0.0007940987335200904
3,0.4806476241471816,0.4413799603243132,0.9585924243969444,0.0006548539886902864
4,0.47267972774246114,0.43708924828348933,0.9591970254115367,0.0005005000000000001
5,0.4690703814532481,0.4360655272329176,0.9594872765202123,0.0003461460113097139
6,0.4660371367623206,0.4334623257856111,0.959802055407761,0.00020690126647990973
7,0.464214170465664,0.4350154295160964,0.9597241275847996,9.639601130971382e-05
8,0.4626207418587743,0.4327398232511572,0.960078247104271,2.5447270110570814e-05
9,0.4602428690916827,0.43178779692263214,0.9601816940977386,0.001
10,0.46960111114443565,0.4392177784765089,0.9589244576462834,0.0009938503261272714
11,0.46611738894261473,0.43600333784077616,0.959415773576936,0.0009755527298894294
12,0.464119540996292,0.43637325795921117,0.9595859919384438,0.0009455577588320898
13,0.46294371145112173,0.4340901535910529,0.9599303879440801,0.0009046039886902864
14,0.4606228314694904,0.4353740771074553,0.9598302990724499,0.0008536998372026805
15,0.4583342999828105,0.4316521158089509,0.9604533039855491,0.0007940987335200904
16,0.458249793166206,0.4312380238159283,0.9606238711040967,0.0007272682546199037
17,0.4566180943226328,0.4311012222960189,0.9604190843218574,0.0006548539886902864
18,0.4557549290511073,0.43066147936357035,0.9605604708446424,0.0005786390152875954
19,0.4532452983921077,0.4290054947943301,0.9609769510552875,0.0005005000000000001
20,0.45262853446460904,0.4305738565084097,0.9607583800961679,0.00041447224991123
21,0.45135406470623146,0.4279954530097343,0.9610657230228121,0.0003282262527189236
22,0.44929815676747537,0.4268846705153182,0.9612204534298061,0.0002524854128110939
23,0.44758808004612827,0.4287073241697775,0.9610044764689919,0.00018813255718326218
24,0.44616247825071115,0.4266524234333554,0.9613175438287507,0.0001361341090303455
25,0.4476851614154115,0.42724118119961507,0.96122315299781,9.750970506254737e-05
26,0.445630007657875,0.4268292196699091,0.96133987077266,7.341849920206378e-05
27,0.4438417634996427,0.4255596109338709,0.9615648525773977,6.545901253892503e-05
28,0.4453687260345537,0.4270572001869614,0.9613710106917551,7.620511621478194e-05
29,0.44377974060927927,0.4264107789542224,0.9614125006305747,0.0001
30,0.4437199741804681,0.4262265933526529,0.9614242159346141,0.0001
31,0.4443114600619491,0.4260674795588931,0.9615385215256391,0.0001
32,0.4438504755091505,0.4257720499425321,0.9616160044477284,0.0001
33,0.44448199219444173,0.4255003856646048,0.9616110757671626,0.0001
34,0.44417168534531887,0.4256126349036758,0.9615645905383248,0.0001
35,0.44471778350622476,0.42730523927791697,0.9612349740810116,0.0001
36,0.4440063641590326,0.42629806657095215,0.9614817696436244,0.0001
37,0.44201363085889495,0.42599117111515356,0.9615437088938589,0.0001
38,0.4414343424394828,0.4256030957441072,0.9616019079604903,0.0001
39,0.4418416576726096,0.425059320958885,0.9617437620062256,0.0001
40,0.4427068551786903,0.4253793117162344,0.9616933202177952,0.0001
41,0.44144506884269974,0.42498819167549545,0.961745717978139,0.0001
42,0.4433796020592151,0.42573687756383743,0.9616645254541448,0.0001
43,0.44070339912459966,0.42621999656831894,0.961560572605872,0.0001
44,0.44101084089603554,0.42467377395243255,0.9618316806186876,0.0001
45,0.4414027294739574,0.4271887589145351,0.9615212677922399,0.0001
46,0.44007701715644526,0.4265733723704879,0.9615781032502659,0.0001
47,0.4409347934787776,0.42591588400505687,0.961584229434733,0.0001
48,0.44080211576961337,0.4259495219668826,0.9616363150941823,0.0001
49,0.4396254166859348,0.42627477565327204,0.9616681326283064,0.0001
50,0.4405001776964486,0.42670678286939057,0.9615428729242823,0.0001
51,0.43984253471400464,0.42636761794219147,0.9616181223350724,0.0001
52,0.4380039278747273,0.42637820421038447,0.9617090848738403,0.0001
53,0.43972048609435155,0.4265312012788412,0.9617781067197387,0.0001
54,0.43979514476393355,0.42572413505734624,0.9617069278167869,0.0001
55,0.43889385522628316,0.42575648990837306,0.9617562621707016,0.0001
56,0.4390789797516907,0.42619587118561203,0.961664540744994,0.0001
